Company,cik_number,sic,AU,Number_of_new_accounts,Sales Cycle,qualified-leads,Percentage Conversion,CAC,Penetration rate,Net Promoter Score,Revenue rate,churn rate,Growth revenue rate,arpa,acv,ltv,CAC Payback,LTV/CAC,sentiment
ULTIMATE SOFTWARE GROUP INC,0000950144,05-011334,249,12,89,28.06990879,2.000598228,436.2644812,75.54157326,18,26.20310981,5.867694785,31.32031889,48.95703803,16760.51713,381.7672647,5,0.87508216,negative
ULTIMATE SOFTWARE GROUP INC,0000950144,06-004797,267,14,98,14.82773479,87.30766718,349.4414031,88.71827748,43,37.7480648,4.135292371,30.47224021,22.01866631,22991.4155,368.1150953,8,1.053438694,positive
ULTIMATE SOFTWARE GROUP INC,0000950144,06-007533,204,13,72,12.17147079,69.85245626,335.4220101,33.15536014,-13,35.77067515,6.692863827,42.50153894,35.3393042,12452.63099,284.1458961,6,0.847129549,positive
ULTIMATE SOFTWARE GROUP INC,0000950144,06-010477,258,15,86,24.74782766,5.514979825,382.9798949,5.417618007,32,31.47341351,4.020010648,32.96176195,26.86322052,19787.08725,406.6079952,12,1.061695406,negative
ULTIMATE SOFTWARE GROUP INC,0000950144,07-004467,287,15,71,27.5162468,11.1015716,421.5856613,93.99667641,22,34.84095536,3.437875579,28.43911593,42.95715616,11821.87034,799.1010032,9,1.895465326,negative
ULTIMATE SOFTWARE GROUP INC,0000950144,07-007481,296,12,100,31.72108724,66.63046742,364.1282481,11.92539725,39,29.80075044,6.981387508,15.59591489,24.73309996,21785.96086,150.2192374,6,0.412544861,positive
ULTIMATE SOFTWARE GROUP INC,0000950144,07-010116,284,11,89,20.18864009,90.80602325,387.5454903,55.53002551,12,26.96194868,6.467983205,37.51536085,36.97294133,23061.92238,329.2530134,11,0.849585459,positive
ULTIMATE SOFTWARE GROUP INC,0000950144,08-003785,254,15,73,26.08850532,16.21642692,340.382128,66.02807383,20,30.07792757,3.492118575,26.18209594,41.58455142,13840.56901,498.3689609,7,1.4641455,positive
ULTIMATE SOFTWARE GROUP INC,0000950144,08-006309,265,14,63,20.56782461,5.656730949,324.7464281,50.36353669,43,32.1933693,4.064923653,22.99537418,42.1400074,29785.91968,640.7362636,6,1.9730356,positive
ULTIMATE SOFTWARE GROUP INC,0000950170,00-001251,223,14,91,17.19618587,14.4672511,320.8735149,38.09690373,29,36.62130598,5.065560155,31.57280427,41.06631998,25987.68048,498.6292559,9,1.553974487,positive
ULTIMATE SOFTWARE GROUP INC,0000950170,00-001823,200,10,90,19.73255865,71.32884205,444.0667704,50.42309524,16,44.21895194,6.012027063,31.00720267,43.03624325,25376.4688,416.9861675,8,0.939016822,positive
ULTIMATE SOFTWARE GROUP INC,0001016125,08-000008,254,14,63,15.22233799,29.7832308,327.3358106,76.30417933,25,33.65614064,6.051959663,37.59481857,28.14132375,17232.82137,309.2946567,4,0.944884876,positive
ULTIMATE SOFTWARE GROUP INC,0001016125,09-000009,193,11,79,20.96195689,1.2874973,331.7854717,49.66952255,40,27.17756197,6.597802556,41.78108973,25.48535741,20417.20878,162.9668946,8,0.491181527,negative
ULTIMATE SOFTWARE GROUP INC,0001016125,09-000017,249,13,105,21.82532092,75.53310959,437.9672468,64.28025336,-2,31.56847409,4.368966147,29.25588185,38.36222435,17538.15131,515.5810545,11,1.177213726,negative
ULTIMATE SOFTWARE GROUP INC,0001016125,09-000022,197,15,70,20.29325779,2.432786888,380.6866729,12.66120975,-19,30.81996994,6.943761957,27.77359892,30.96372389,28945.07389,189.3160962,12,0.497301612,negative
ULTIMATE SOFTWARE GROUP INC,0001016125,10-000011,268,11,102,24.5530293,44.33555197,305.732331,47.78855149,43,39.21746275,5.428151313,23.46346362,39.46132802,11081.77696,417.4850472,9,1.365524692,positive
ULTIMATE SOFTWARE GROUP INC,0001016125,10-000021,271,12,84,29.12072928,82.32161903,449.0940032,16.19779364,5,31.28489492,3.905432398,30.97115458,35.66139647,15232.56834,461.5756122,10,1.027792865,negative
ULTIMATE SOFTWARE GROUP INC,0001016125,10-000025,263,11,76,23.31547214,52.62724296,408.2630998,79.38344784,36,36.33491398,3.661405698,19.21224173,39.97683893,13088.142,645.3985607,8,1.580839809,negative
ULTIMATE SOFTWARE GROUP INC,0001016125,11-000011,142,12,68,12.72312837,68.64532791,421.3978189,72.60812985,-15,15.7583987,6.272224428,44.85593364,30.81398831,18890.08801,323.0582735,10,0.766634897,positive
ULTIMATE SOFTWARE GROUP INC,0001016125,11-000022,245,10,82,20.65912284,10.7887524,322.7579506,92.23900896,23,42.79683058,3.826661135,33.49169912,34.67761406,23034.62603,531.3356107,12,1.646235545,positive
ULTIMATE SOFTWARE GROUP INC,0001016125,11-000028,237,13,69,19.4531373,84.04863204,413.7055734,75.77175458,3,43.1600378,4.779040607,27.08327438,43.35564706,11333.06454,586.4730466,8,1.417609731,negative
ULTIMATE SOFTWARE GROUP INC,0001016125,12-000021,266,11,106,21.17402475,85.62648216,425.9591916,40.47084591,33,31.24459453,5.567529465,32.59384066,39.40566,14158.09166,435.0212606,4,1.0212745,negative
ULTIMATE SOFTWARE GROUP INC,0001016125,13-000014,231,15,69,14.83904718,46.17759031,422.2293152,87.87947626,-9,35.87716102,5.701962891,16.01336778,44.34824831,18507.46057,334.3186793,6,0.791794097,positive
ULTIMATE SOFTWARE GROUP INC,0001016125,13-000032,258,14,98,24.61161218,17.17681489,314.3673166,59.94070766,-17,44.86383336,6.401307517,20.60847321,24.08778114,28040.62221,181.978529,11,0.578872292,positive
ULTIMATE SOFTWARE GROUP INC,0001016125,14-000016,240,12,61,14.60344042,80.47516014,414.8582915,9.434817759,30,31.58707927,6.576459933,30.21734876,28.11354837,22969.89532,207.2939794,4,0.499674187,negative
ULTIMATE SOFTWARE GROUP INC,0001016125,14-000023,244,10,73,24.51837113,84.61469012,413.6439448,13.42751807,-17,29.57893259,5.292611974,40.15312896,40.60632202,19309.16355,389.5754795,9,0.941813568,positive
ULTIMATE SOFTWARE GROUP INC,0001016125,15-000025,276,11,97,18.31323677,9.054032935,433.6672404,86.62180899,10,25.70290351,6.041053206,26.09755037,40.78920798,28500.29726,386.6214316,11,0.891516342,negative
ULTIMATE SOFTWARE GROUP INC,0001016125,15-000057,295,11,87,28.33578247,31.15240605,389.4212192,74.93068755,49,35.94982542,5.46194783,25.67735109,48.6827339,19529.71497,592.3185634,10,1.521022826,negative
ULTIMATE SOFTWARE GROUP INC,0001016125,15-000082,221,12,76,25.415628,17.03577982,423.5870975,34.76519654,-10,21.09232244,6.617477639,42.47322799,32.56309047,16498.71621,319.8896055,6,0.755192043,positive
ULTIMATE SOFTWARE GROUP INC,0001016125,16-000181,178,15,89,13.57073079,79.62348054,438.4465421,49.21044999,4,27.15241633,5.319193432,44.05837678,33.88750769,22483.95974,440.0280158,10,1.003606993,positive
ULTIMATE SOFTWARE GROUP INC,0001016125,16-000212,163,14,66,16.54247789,51.43766014,333.6795243,14.93479191,-17,35.57761706,6.389330426,18.10272134,36.33672931,17113.95412,330.0770255,4,0.989203717,negative
ULTIMATE SOFTWARE GROUP INC,0001016125,16-000247,241,13,108,22.60059564,73.15888795,410.3086592,94.61683762,43,35.68664763,3.443472281,24.91749992,41.22867924,16399.56147,793.4083609,9,1.933686611,positive
ULTIMATE SOFTWARE GROUP INC,0001016125,17-000076,313,13,61,25.79828471,58.6726721,435.6638295,9.671495772,-10,27.94315642,3.108558038,29.71182615,28.98800668,21230.93221,497.9555841,7,1.14298124,positive
ULTIMATE SOFTWARE GROUP INC,0001016125,17-000107,211,13,66,15.05299195,26.91213318,372.2184994,73.98256619,3,44.07191884,5.222769035,37.18221812,46.43564513,12372.36796,541.1692268,10,1.453902016,negative
ULTIMATE SOFTWARE GROUP INC,0001016125,17-000135,231,13,79,15.49295306,55.54949998,393.8303075,61.220855,3,17.31518097,5.504216263,28.40379184,28.63119549,16053.25329,282.229786,8,0.716627899,negative
ULTIMATE SOFTWARE GROUP INC,0001016125,18-000079,163,14,74,16.76208059,18.65176203,343.301042,22.63751788,44,32.38738878,6.89384162,23.81042958,31.33084419,17246.6388,276.3735656,7,0.805047267,negative
ULTIMATE SOFTWARE GROUP INC,0001016125,18-000113,193,12,64,15.60145845,83.82518597,383.5675643,79.68801335,12,37.98772694,5.123157006,23.06270509,34.60671196,17671.12622,439.4754576,10,1.145757615,negative
ULTIMATE SOFTWARE GROUP INC,0001016125,18-000170,171,13,75,19.78369196,84.38998958,409.7343672,51.80679845,6,34.76229675,6.426712024,34.14606938,37.54572887,18077.43702,264.0719382,9,0.644495457,negative
ULTIMATE SOFTWARE GROUP INC,0001016125,19-000057,273,12,78,27.74496113,68.85096532,439.2876631,35.4265247,47,33.32644666,5.660743751,32.99903496,39.91420618,18516.79157,333.0942835,12,0.758260046,negative
ULTIMATE SOFTWARE GROUP INC,0001021408,01-501088,287,15,89,17.1913547,36.90393833,313.479387,34.27023722,37,18.87268103,5.943351602,38.85130613,40.73246178,11184.06556,477.9190597,7,1.524562952,negative
ULTIMATE SOFTWARE GROUP INC,0001021408,01-505498,225,10,77,18.22764167,75.33418919,432.8320836,51.78361129,39,25.6149322,3.000414951,19.46686122,34.73496748,22318.40072,706.86807,6,1.633123091,positive
ULTIMATE SOFTWARE GROUP INC,0001021408,01-509990,240,10,90,24.93215912,80.94188181,330.4461277,15.51647254,-2,37.66079376,5.36468938,18.16976807,48.24188984,29312.47003,529.8854401,11,1.603545618,positive
ULTIMATE SOFTWARE GROUP INC,0001021408,02-007197,244,12,101,20.42185151,48.59975114,383.8423461,83.36844891,33,35.61274662,5.106977017,44.21007757,23.861161,29433.50444,276.5990476,7,0.72060587,negative
ULTIMATE SOFTWARE GROUP INC,0001021408,02-010627,264,11,70,16.81284714,19.89451772,409.1659674,15.86281087,24,26.09139551,3.792877094,31.01876032,26.10918722,25088.82429,363.9879768,12,0.88958517,negative
ULTIMATE SOFTWARE GROUP INC,0001021408,02-014149,295,11,100,19.49898351,83.00385945,393.1321383,22.53306938,24,24.45392616,6.070801311,36.70068837,43.14442534,13021.29428,415.675117,11,1.057341989,positive
UNITRONIX CORP,0000835270,00-000005,175,12,67,15.02042955,63.60088669,317.6343307,50.69404211,22,18.24652482,6.946622183,20.01936968,29.76478361,13295.47446,238.4598813,12,0.750737116,positive
UNITRONIX CORP,0000835270,01-500004,198,10,84,15.44834327,5.797633355,309.0592411,27.63110032,-3,34.35114929,4.051508019,22.27005723,47.1354556,14092.67322,467.0079842,6,1.511063001,positive
UNITRONIX CORP,0000835270,02-000003,278,11,80,29.96367675,58.78434936,356.6831269,72.4751992,49,31.58288523,6.774291777,42.33300575,45.86063989,17306.43516,390.7932127,5,1.095631341,negative
UNITRONIX CORP,0000835270,03-000005,239,13,97,22.98975007,34.70377325,413.4199463,67.78853197,11,26.18119973,6.213215896,44.38578155,20.42280294,25644.38881,186.0719119,8,0.450079667,negative
UNITRONIX CORP,0000835270,04-000003,178,11,70,18.47132786,79.96777751,377.0892901,65.23921725,-5,27.62056199,3.137843727,44.24221137,42.40143022,22919.77069,740.4387942,11,1.963563574,negative
UNITRONIX CORP,0000835270,00-000006,280,10,83,28.40908239,57.13264088,373.866844,91.10861466,34,23.78779321,5.887946651,26.25613406,46.52055469,10169.35031,497.8859098,8,1.331719883,positive
UNITRONIX CORP,0000835270,01-000001,257,10,61,23.74649334,31.51420349,431.8615948,84.05396029,-15,43.04067357,4.508990814,31.97887306,49.97417713,11322.84337,773.0567491,11,1.790056718,positive
UNITRONIX CORP,0000835270,01-500002,183,10,91,15.57683006,13.08849783,446.1664924,85.41162756,24,16.03577936,3.538660021,24.89566572,40.79102767,22734.24155,583.7255441,11,1.308313273,negative
UNITRONIX CORP,0000835270,01-500005,173,14,65,11.46327409,69.90474346,420.2429924,90.64387755,7,38.646999,3.978610275,27.11046825,47.63882587,10207.53568,673.6375339,10,1.602971486,positive
UNITRONIX CORP,0000835270,02-000001,302,13,88,30.95400568,44.75649862,320.8962248,29.18047692,20,25.45180044,4.758714536,29.82482321,24.53150146,16601.46269,253.9814044,8,0.791475202,negative
UNITRONIX CORP,0000835270,02-000002,297,14,71,16.88210045,32.64221193,423.7450636,11.16945708,4,17.6825088,4.98067754,31.40178713,49.83386146,16601.99342,594.1650656,6,1.402175781,negative
UNITRONIX CORP,0000835270,02-000007,163,12,108,16.64072345,30.78445639,330.3167929,29.48921593,1,22.34117815,6.027055631,34.44356338,32.04145148,20942.36644,275.631961,4,0.834447315,positive
UNITRONIX CORP,0000835270,03-000001,294,13,87,26.88781547,3.299369737,364.8813063,25.01431108,32,26.94851323,5.162041261,32.90460137,38.06447505,23956.64372,299.0174629,5,0.819492415,positive
UNITRONIX CORP,0000835270,03-000002,253,14,77,26.44902788,28.13573207,305.5915616,46.76472231,0,42.44389119,6.703661959,25.5084126,38.02093051,13280.97769,318.5608666,9,1.042439997,negative
UNITRONIX CORP,0000835270,03-000006,161,13,100,14.14222346,80.65532337,447.4815859,56.5225272,48,40.54151197,6.893765222,37.28737158,41.27076852,11057.54511,331.593728,6,0.741022063,negative
UNITRONIX CORP,0000835270,04-000001,266,10,83,28.75164682,73.4535589,313.822925,71.65878841,27,44.09273088,5.618350664,30.50315032,46.99465939,10682.41123,560.2355889,6,1.785196505,negative
UNITRONIX CORP,0000835270,04-000002,197,10,98,21.39172216,54.64129491,395.8466271,9.352628422,44,43.71836243,6.479830576,43.51675134,36.54711976,20249.47646,311.9056545,11,0.787945717,positive
UNITRONIX CORP,0000835270,04-000004,267,12,81,26.66216645,71.87554851,309.4847298,37.44678169,4,28.46643557,5.715124731,25.28637859,34.96221621,19966.46921,350.1092792,7,1.131265118,positive
UNITY SOFTWARE INC,0001810806,21-000052,136,12,65,12.04661723,48.36408731,314.8970499,68.19052069,42,18.17390203,3.435794493,26.50878194,34.05904972,20612.13338,447.5556506,8,1.421276099,negative
UNITY SOFTWARE INC,0001810806,22-000004,231,15,91,21.03292081,80.38256885,352.8409932,94.68667812,46,41.24203219,5.878696128,36.67553787,48.48086845,17357.61167,559.5873408,7,1.585947641,positive
UNITY SOFTWARE INC,0001810806,20-000011,231,15,92,20.46894667,72.60692477,380.73368,39.46876501,33,19.29637911,3.511753901,22.4124941,29.91601362,27218.96391,587.6249144,5,1.543401452,negative
UNITY SOFTWARE INC,0001810806,21-000103,206,11,81,18.88886417,76.5027076,357.5764373,59.49474932,38,37.37629505,4.094211369,39.16561917,27.83972818,10313.46195,347.7055059,5,0.972394905,negative
UNITY SOFTWARE INC,0001810806,21-000152,242,12,89,15.59750823,85.4734497,334.2439518,62.43808444,-13,17.18489652,4.952101524,41.97134944,34.51250761,15868.47871,279.1793359,6,0.835256209,positive
UNITY SOFTWARE INC,0001810806,21-000171,287,14,106,28.75027344,76.43924268,419.5838509,79.19962538,16,25.48716051,6.169306428,20.85096025,31.49542737,19905.88343,215.6105986,11,0.513867724,positive
UPLAND SOFTWARE INC,0001505155,19-000017,269,12,85,27.58860131,70.11306717,447.5752874,62.97386638,1,27.49711146,6.365934885,31.16398361,40.67686135,10788.52859,446.6629176,11,0.997961528,positive
UPLAND SOFTWARE INC,0001505155,20-000015,244,14,76,27.4169346,56.33733697,366.9839042,17.96987517,34,30.81444218,3.377427698,28.247424,25.42340095,15320.85795,376.2765821,7,1.025321759,negative
UPLAND SOFTWARE INC,0001505155,21-000011,178,13,93,18.34049227,88.93754407,439.6062793,19.03255572,50,38.86853864,4.639909939,44.22348427,36.93176995,17020.27203,374.8059814,12,0.852594695,positive
UPLAND SOFTWARE INC,0001505155,22-000017,174,11,75,10.82291884,40.97685947,368.0093812,52.24270943,31,44.88346765,5.145475331,32.64364301,21.55186568,25028.38975,192.9151622,9,0.524212621,negative
UPLAND SOFTWARE INC,0001628280,15-002099,261,15,60,25.45569773,7.632942506,428.1233927,12.09257258,-1,29.4062544,5.721106123,19.36308385,21.83552052,27267.91934,235.410501,10,0.549866008,positive
UPLAND SOFTWARE INC,0001628280,16-013941,309,14,86,18.79368715,66.72707893,436.12012,74.73826431,4,38.24797697,3.826165462,34.66845403,43.31995476,20072.7074,786.3338227,9,1.803021201,negative
UPLAND SOFTWARE INC,0001628280,17-003190,248,10,68,17.82212579,85.4081054,366.0244743,27.70056614,4,23.24321526,6.931854519,36.91885047,43.97749723,21252.28295,276.0358969,8,0.75414601,negative
UPLAND SOFTWARE INC,0001628280,18-002967,320,10,97,17.64338015,7.179829402,322.4782247,27.02123913,5,42.58025284,6.764954201,24.14871299,21.97552961,26319.84413,169.4120717,6,0.525344221,positive
UPLAND SOFTWARE INC,0001505155,14-000004,181,13,93,12.91900019,7.427979203,376.645378,17.0217216,40,21.96950214,4.415378929,42.51449768,26.88637457,13386.63095,389.7275988,10,1.034733523,positive
UPLAND SOFTWARE INC,0001505155,15-000008,264,14,79,17.98622164,41.02807787,330.1069309,53.44513648,29,42.35374905,3.933249795,30.90874271,48.59170135,11632.13265,798.1574782,10,2.417875553,negative
UPLAND SOFTWARE INC,0001505155,18-000012,192,14,76,12.11109833,24.44056078,442.3986905,14.12538898,-2,42.24991399,5.795376747,43.90876251,23.79740981,26331.89557,256.4246923,12,0.579623534,negative
UPLAND SOFTWARE INC,0001505155,19-000031,317,12,72,25.8178001,1.23840798,354.8467477,85.53177168,41,17.67401013,6.220518243,15.97118954,20.14551107,25024.05391,153.9024943,8,0.433715386,negative
UPLAND SOFTWARE INC,0001505155,19-000061,181,15,89,17.43007876,16.29261678,307.3294887,87.46885084,-2,25.77408225,6.800058248,32.48961654,28.43790557,27360.61405,209.2972213,4,0.681019001,negative
UPLAND SOFTWARE INC,0001505155,19-000079,226,10,76,14.33018176,29.71126634,308.2990638,40.26145123,34,38.67390291,6.174767315,44.66025638,42.02128185,15468.37039,325.3723121,4,1.055378852,positive
UPLAND SOFTWARE INC,0001505155,20-000030,248,10,95,15.73645884,70.47815219,423.8333721,55.35934182,2,41.70852713,5.451206734,17.55166488,34.91708547,22443.19433,278.8474044,8,0.657917528,negative
UPLAND SOFTWARE INC,0001505155,20-000039,263,12,81,26.81372712,84.79438418,307.1584716,52.55812655,25,36.81410156,4.357216081,28.29128496,47.45450181,15292.43566,687.4775042,7,2.238185067,negative
UPLAND SOFTWARE INC,0001505155,20-000050,218,13,65,15.73166609,9.963946237,434.6458294,90.43919406,-6,17.55812017,4.914298106,42.96648252,45.14823089,20204.04764,550.0480281,5,1.265508584,positive
UPLAND SOFTWARE INC,0001505155,21-000031,261,10,65,25.21982218,50.0870282,321.3480117,79.38301937,-11,18.14247485,4.851765718,15.95801468,32.4361959,15829.34656,369.4014929,6,1.149537198,positive
UPLAND SOFTWARE INC,0001505155,21-000046,282,11,82,21.25041812,62.53769507,325.9399381,44.56388632,5,41.41268467,4.067684648,39.47556458,44.05847246,12271.15584,519.6124872,4,1.594197048,negative
UPLAND SOFTWARE INC,0001505155,21-000052,246,14,85,19.7769421,26.99908712,308.7777031,72.18887937,38,36.1365056,4.424230204,29.39695607,29.37289966,23482.38785,290.2631394,7,0.940039182,negative
UPLAND SOFTWARE INC,0001628280,15-006649,304,12,103,21.15043087,17.74142984,348.1323453,89.59043321,-11,34.4943202,3.927238283,25.90090634,34.25949764,23091.78422,558.1053722,7,1.60314139,negative
UPLAND SOFTWARE INC,0001628280,15-008834,251,15,61,20.07409043,56.72581451,433.9016356,40.68302216,42,34.14301669,4.734398265,34.86269553,28.80485964,28821.68806,321.7046176,12,0.74142292,negative
UPLAND SOFTWARE INC,0001628280,16-016353,276,14,60,16.74121265,35.04647502,327.7616894,48.69169232,35,43.75384227,3.120493704,32.81895279,31.38908511,16352.68986,534.4393591,11,1.630572993,negative
UPLAND SOFTWARE INC,0001628280,16-019063,229,12,101,18.10718713,44.20845914,330.013617,9.229049586,-19,24.48515898,3.207831684,41.8056437,38.26958222,28495.95245,616.4684675,10,1.868009184,negative
UPLAND SOFTWARE INC,0001628280,16-021217,284,10,106,16.52618419,59.68339345,377.170181,21.99415948,27,15.4206762,3.941212758,15.42628159,31.13186622,15303.31742,540.3524762,11,1.432648983,positive
UPLAND SOFTWARE INC,0001628280,17-005496,272,11,99,18.80004544,17.54002722,337.1145807,92.25906293,29,39.3819891,4.480731961,34.66701674,35.93967596,17283.87313,516.9993811,12,1.533601365,positive
